sensor_id,building_id,timestamp,voltage,temperature,end_of_life_date
SEN_234,B054,2026-01-25,3.6079,-7.3,
SEN_234,B054,2026-01-26,3.6653,-5.7,
SEN_234,B054,2026-01-27,3.6566,-1.81,
SEN_234,B054,2026-01-28,3.6753,-6.86,
SEN_234,B054,2026-01-29,3.6401,-2.34,
SEN_234,B054,2026-01-30,3.7069,-10.99,
SEN_234,B054,2026-01-31,3.6477,-0.34,
SEN_234,B054,2026-02-01,3.6592,-6.03,
SEN_234,B054,2026-02-02,3.647,-7.64,
SEN_234,B054,2026-02-03,3.6293,-5.43,
SEN_234,B054,2026-02-04,3.6228,1.96,
SEN_234,B054,2026-02-05,3.6736,-11.38,
SEN_234,B054,2026-02-06,3.6629,-6.26,
SEN_234,B054,2026-02-07,3.6457,-5.06,
SEN_234,B054,2026-02-08,3.6603,-5.36,
SEN_234,B054,2026-02-09,3.636,-1.65,
SEN_234,B054,2026-02-10,3.6407,-3.65,
SEN_234,B054,2026-02-11,3.6314,-6.16,
SEN_234,B054,2026-02-12,3.6233,-5.94,
SEN_234,B054,2026-02-13,3.6285,-8.48,
SEN_234,B054,2026-02-14,3.6266,-11.85,
SEN_234,B054,2026-02-15,3.6517,-6.57,
SEN_234,B054,2026-02-16,3.6426,-9.25,
SEN_234,B054,2026-02-17,3.6368,-3.96,
SEN_234,B054,2026-02-18,3.6453,-4.54,
SEN_234,B054,2026-02-19,3.6265,-6.2,
SEN_234,B054,2026-02-20,3.6169,-4.61,
SEN_234,B054,2026-02-21,3.6229,-11.88,
SEN_234,B054,2026-02-22,3.6393,-6.84,
SEN_234,B054,2026-02-23,3.6223,-4.83,
SEN_234,B054,2026-02-24,3.6521,-4.9,
SEN_234,B054,2026-02-25,3.6144,-5.7,
SEN_234,B054,2026-02-26,3.6461,-6.37,
SEN_234,B054,2026-02-27,3.644,-9.48,
SEN_234,B054,2026-02-28,3.6514,-6.83,
SEN_234,B054,2026-03-01,3.6404,-2.36,
SEN_234,B054,2026-03-02,3.6491,-0.46,
SEN_234,B054,2026-03-03,3.6074,-0.67,
SEN_234,B054,2026-03-04,3.5981,-0.96,
SEN_234,B054,2026-03-05,3.6222,-6.76,
SEN_234,B054,2026-03-06,3.6207,0.54,
SEN_234,B054,2026-03-07,3.6342,-5.58,
SEN_234,B054,2026-03-08,3.6299,-4.59,
SEN_234,B054,2026-03-09,3.6005,-2.79,
SEN_234,B054,2026-03-10,3.5857,0.23,
SEN_234,B054,2026-03-11,3.6305,-5.86,
SEN_234,B054,2026-03-12,3.5812,5.44,
SEN_234,B054,2026-03-13,3.5684,-3.54,
SEN_234,B054,2026-03-14,3.6014,-3.6,
SEN_234,B054,2026-03-15,3.6416,-3.05,
SEN_234,B054,2026-03-16,3.6052,-0.57,
SEN_234,B054,2026-03-17,3.6128,-1.03,
SEN_234,B054,2026-03-18,3.6092,-6.25,
SEN_234,B054,2026-03-19,3.6836,-1.71,
SEN_234,B054,2026-03-20,3.6227,0.84,
SEN_234,B054,2026-03-21,3.6112,-8.45,
SEN_234,B054,2026-03-22,3.6174,1.22,
SEN_234,B054,2026-03-23,3.6157,0.4,
SEN_234,B054,2026-03-24,3.5701,0.04,
SEN_234,B054,2026-03-25,3.6196,1.91,
SEN_234,B054,2026-03-26,3.6051,0.52,
SEN_234,B054,2026-03-27,3.616,-1.4,
SEN_234,B054,2026-03-28,3.5844,-3.53,
SEN_234,B054,2026-03-29,3.5966,-6.34,
SEN_234,B054,2026-03-30,3.5836,-5.61,
SEN_234,B054,2026-03-31,3.6295,1.41,
SEN_234,B054,2026-04-01,3.6658,3.94,
SEN_234,B054,2026-04-02,3.6313,4.43,
SEN_234,B054,2026-04-03,3.623,6.11,
SEN_234,B054,2026-04-04,3.6638,3.99,
SEN_234,B054,2026-04-05,3.6436,5.99,
SEN_234,B054,2026-04-06,3.6287,4.32,
SEN_234,B054,2026-04-07,3.6496,5.34,
SEN_234,B054,2026-04-08,3.6453,6.03,
SEN_234,B054,2026-04-09,3.6121,-0.41,
SEN_235,B055,2025-01-21,4.1644,-3.05,
SEN_235,B055,2025-01-22,4.204,-4.68,
SEN_235,B055,2025-01-23,4.1286,-4.9,
SEN_235,B055,2025-01-24,4.1867,-3.55,
SEN_235,B055,2025-01-25,4.1537,-1.58,
SEN_235,B055,2025-01-26,4.1726,-5.78,
SEN_235,B055,2025-01-27,4.1657,-4.57,
SEN_235,B055,2025-01-28,4.1593,-6.72,
SEN_235,B055,2025-01-29,4.1449,-6.61,
SEN_235,B055,2025-01-30,4.1302,-8.25,
SEN_235,B055,2025-01-31,4.1123,-9.3,
SEN_235,B055,2025-02-01,4.1494,-7.82,
SEN_235,B055,2025-02-02,4.1549,-4.29,
SEN_235,B055,2025-02-03,4.1052,-6.38,
SEN_235,B055,2025-02-04,4.1323,-3.95,
SEN_235,B055,2025-02-05,4.1081,-5.42,
SEN_235,B055,2025-02-06,4.1407,-6.11,
SEN_235,B055,2025-02-07,4.0877,-8.62,
SEN_235,B055,2025-02-08,4.1055,-4.57,
SEN_235,B055,2025-02-09,4.1122,-2.79,
SEN_235,B055,2025-02-10,4.1191,-8.15,
SEN_235,B055,2025-02-11,4.1128,-5.12,
SEN_235,B055,2025-02-12,4.1349,-8.25,
SEN_235,B055,2025-02-13,4.1367,-6.8,
SEN_235,B055,2025-02-14,4.1226,-10.16,
SEN_235,B055,2025-02-15,4.0966,-3.51,
SEN_235,B055,2025-02-16,4.1009,-10.0,
SEN_235,B055,2025-02-17,4.0879,-10.57,
SEN_235,B055,2025-02-18,4.0903,-2.66,
SEN_235,B055,2025-02-19,4.1192,-5.62,
SEN_235,B055,2025-02-20,4.1231,-4.63,
SEN_235,B055,2025-02-21,4.1065,-6.01,
SEN_235,B055,2025-02-22,4.0903,-5.48,
SEN_235,B055,2025-02-23,4.0857,-7.5,
SEN_235,B055,2025-02-24,4.0805,-4.08,
SEN_235,B055,2025-02-25,4.0958,-10.23,
SEN_235,B055,2025-02-26,4.0814,-4.1,
SEN_235,B055,2025-02-27,4.0684,-0.48,
SEN_235,B055,2025-02-28,4.0826,-2.98,
SEN_235,B055,2025-03-01,4.0646,-3.85,
SEN_235,B055,2025-03-02,4.0128,-5.39,
SEN_235,B055,2025-03-03,4.0315,-5.27,
SEN_235,B055,2025-03-04,4.0423,-7.52,
SEN_235,B055,2025-03-05,4.0305,4.08,
SEN_235,B055,2025-03-06,4.0135,-1.48,
SEN_235,B055,2025-03-07,4.0619,-2.13,
SEN_235,B055,2025-03-08,4.0327,-6.36,
SEN_235,B055,2025-03-09,4.0529,-5.82,
SEN_235,B055,2025-03-10,4.0562,-2.16,
SEN_235,B055,2025-03-11,4.0069,-3.49,
SEN_235,B055,2025-03-12,4.0077,-6.36,
SEN_235,B055,2025-03-13,4.0205,-5.61,
SEN_235,B055,2025-03-14,4.0265,-4.43,
SEN_235,B055,2025-03-15,4.0431,-8.64,
SEN_235,B055,2025-03-16,4.0165,-2.19,
SEN_235,B055,2025-03-17,4.011,-4.69,
SEN_235,B055,2025-03-18,4.0276,-4.14,
SEN_235,B055,2025-03-19,4.0217,-3.51,
SEN_235,B055,2025-03-20,4.0014,-2.79,
SEN_235,B055,2025-03-21,4.0383,-7.86,
SEN_235,B055,2025-03-22,4.0338,-1.18,
SEN_235,B055,2025-03-23,4.0122,-4.53,
SEN_235,B055,2025-03-24,4.016,-4.86,
SEN_235,B055,2025-03-25,4.0306,1.7,
SEN_235,B055,2025-03-26,4.0124,-2.9,
SEN_235,B055,2025-03-27,3.9978,-1.45,
SEN_235,B055,2025-03-28,3.9769,-1.71,
SEN_235,B055,2025-03-29,3.9984,-7.61,
SEN_235,B055,2025-03-30,3.9701,-6.29,
SEN_235,B055,2025-03-31,4.0145,-4.32,
SEN_235,B055,2025-04-01,3.9884,4.8,
SEN_235,B055,2025-04-02,4.0001,1.3,
SEN_235,B055,2025-04-03,3.978,4.35,
SEN_235,B055,2025-04-04,3.9662,5.4,
SEN_235,B055,2025-04-05,4.024,1.77,
SEN_235,B055,2025-04-06,3.9917,1.49,
SEN_235,B055,2025-04-07,4.0285,6.15,
SEN_235,B055,2025-04-08,4.0028,9.56,
SEN_235,B055,2025-04-09,3.9683,1.76,
SEN_235,B055,2025-04-10,4.0339,3.56,
SEN_235,B055,2025-04-11,3.9817,6.48,
SEN_235,B055,2025-04-12,4.0078,5.55,
SEN_235,B055,2025-04-13,3.9797,3.16,
SEN_235,B055,2025-04-14,3.9615,4.3,
SEN_235,B055,2025-04-15,3.9807,4.23,
SEN_235,B055,2025-04-16,3.9993,5.86,
SEN_235,B055,2025-04-17,3.9737,3.11,
SEN_235,B055,2025-04-18,3.9652,1.4,
SEN_235,B055,2025-04-19,3.974,0.36,
SEN_235,B055,2025-04-20,3.9828,10.42,
SEN_235,B055,2025-04-21,3.9794,3.81,
SEN_235,B055,2025-04-22,3.9664,0.53,
SEN_235,B055,2025-04-23,3.9639,12.61,
SEN_235,B055,2025-04-24,3.9463,4.18,
SEN_235,B055,2025-04-25,3.9498,5.81,
SEN_235,B055,2025-04-26,3.9452,3.53,
SEN_235,B055,2025-04-27,3.9607,-0.04,
SEN_235,B055,2025-04-28,3.9576,8.18,
SEN_235,B055,2025-04-29,3.9486,3.9,
SEN_235,B055,2025-04-30,3.9331,6.18,
SEN_235,B055,2025-05-01,3.9536,14.4,
SEN_235,B055,2025-05-02,3.9412,13.96,
SEN_235,B055,2025-05-03,3.8878,6.44,
SEN_235,B055,2025-05-04,3.9131,9.48,
SEN_235,B055,2025-05-05,3.9047,10.75,
SEN_235,B055,2025-05-06,3.8847,7.51,
SEN_235,B055,2025-05-07,3.9142,6.79,
SEN_235,B055,2025-05-08,3.9417,9.16,
SEN_235,B055,2025-05-09,3.8866,9.97,
SEN_235,B055,2025-05-10,3.9259,10.08,
SEN_235,B055,2025-05-11,3.9384,3.84,
SEN_235,B055,2025-05-12,3.9399,12.21,
SEN_235,B055,2025-05-13,3.901,12.37,
SEN_235,B055,2025-05-14,3.8977,10.76,
SEN_235,B055,2025-05-15,3.8895,13.43,
SEN_235,B055,2025-05-16,3.9258,11.96,
SEN_235,B055,2025-05-17,3.9022,11.63,
SEN_235,B055,2025-05-18,3.8847,12.21,
SEN_235,B055,2025-05-19,3.8764,4.45,
SEN_235,B055,2025-05-20,3.9007,8.62,
SEN_235,B055,2025-05-21,3.8763,8.26,
SEN_235,B055,2025-05-22,3.8974,13.24,
SEN_235,B055,2025-05-23,3.8853,14.59,
SEN_235,B055,2025-05-24,3.9278,6.39,
SEN_235,B055,2025-05-25,3.8711,12.81,
SEN_235,B055,2025-05-26,3.8846,13.58,
SEN_235,B055,2025-05-27,3.8831,14.65,
SEN_235,B055,2025-05-28,3.8817,9.73,
SEN_235,B055,2025-05-29,3.8582,13.9,
SEN_235,B055,2025-05-30,3.8477,11.15,
SEN_235,B055,2025-05-31,3.8706,12.44,
SEN_235,B055,2025-06-01,3.8874,17.89,
SEN_235,B055,2025-06-02,3.8688,14.0,
SEN_235,B055,2025-06-03,3.8499,16.68,
SEN_235,B055,2025-06-04,3.8912,13.01,
SEN_235,B055,2025-06-05,3.8499,14.74,
SEN_235,B055,2025-06-06,3.8663,15.24,
SEN_235,B055,2025-06-07,3.8383,14.57,
SEN_235,B055,2025-06-08,3.8658,16.46,
SEN_235,B055,2025-06-09,3.837,17.37,
SEN_235,B055,2025-06-10,3.8279,12.72,
SEN_235,B055,2025-06-11,3.8556,16.99,
SEN_235,B055,2025-06-12,3.8319,14.55,
SEN_235,B055,2025-06-13,3.8392,12.38,
SEN_235,B055,2025-06-14,3.8249,18.06,
SEN_235,B055,2025-06-15,3.8152,19.14,
SEN_235,B055,2025-06-16,3.8308,13.62,
SEN_235,B055,2025-06-17,3.8267,16.46,
SEN_235,B055,2025-06-18,3.834,16.79,
SEN_235,B055,2025-06-19,3.8287,19.56,
SEN_235,B055,2025-06-20,3.8331,15.0,
SEN_235,B055,2025-06-21,3.7954,10.66,
SEN_235,B055,2025-06-22,3.8099,18.69,
SEN_235,B055,2025-06-23,3.8272,13.6,
SEN_235,B055,2025-06-24,3.8353,15.61,
SEN_235,B055,2025-06-25,3.8395,14.75,
SEN_235,B055,2025-06-26,3.8304,14.95,
SEN_235,B055,2025-06-27,3.7933,16.26,
SEN_235,B055,2025-06-28,3.8096,15.78,
SEN_235,B055,2025-06-29,3.7896,15.71,
SEN_235,B055,2025-06-30,3.8079,20.3,
SEN_235,B055,2025-07-01,3.805,11.39,
SEN_235,B055,2025-07-02,3.7586,19.52,
SEN_235,B055,2025-07-03,3.815,15.87,
SEN_235,B055,2025-07-04,3.7975,18.48,
SEN_235,B055,2025-07-05,3.775,14.4,
SEN_235,B055,2025-07-06,3.7521,13.92,
SEN_235,B055,2025-07-07,3.8294,10.32,
SEN_235,B055,2025-07-08,3.7912,15.81,
SEN_235,B055,2025-07-09,3.7863,21.38,
SEN_235,B055,2025-07-10,3.7883,17.71,
SEN_235,B055,2025-07-11,3.7801,24.14,
SEN_235,B055,2025-07-12,3.7548,13.62,
SEN_235,B055,2025-07-13,3.7706,15.15,
SEN_235,B055,2025-07-14,3.7604,14.38,
SEN_235,B055,2025-07-15,3.7899,17.49,
SEN_235,B055,2025-07-16,3.7797,15.29,
SEN_235,B055,2025-07-17,3.7795,18.7,
SEN_235,B055,2025-07-18,3.7277,10.81,
SEN_235,B055,2025-07-19,3.7883,13.38,
SEN_235,B055,2025-07-20,3.7357,15.63,
SEN_235,B055,2025-07-21,3.7982,17.61,
SEN_235,B055,2025-07-22,3.7415,15.92,
SEN_235,B055,2025-07-23,3.7575,20.85,
SEN_235,B055,2025-07-24,3.7411,17.96,
SEN_235,B055,2025-07-25,3.6944,18.84,
SEN_235,B055,2025-07-26,3.721,18.78,
SEN_235,B055,2025-07-27,3.7648,22.34,
SEN_235,B055,2025-07-28,3.7814,20.25,
SEN_235,B055,2025-07-29,3.7395,25.93,
SEN_235,B055,2025-07-30,3.7518,18.07,
SEN_235,B055,2025-07-31,3.6876,19.81,
SEN_235,B055,2025-08-01,3.715,17.11,
SEN_235,B055,2025-08-02,3.7398,19.17,
SEN_235,B055,2025-08-03,3.7146,17.98,
SEN_235,B055,2025-08-04,3.7633,16.3,
SEN_235,B055,2025-08-05,3.7852,10.69,
SEN_235,B055,2025-08-06,3.719,23.55,
SEN_235,B055,2025-08-07,3.7179,19.88,
SEN_235,B055,2025-08-08,3.7089,17.44,
SEN_235,B055,2025-08-09,3.7301,15.94,
SEN_235,B055,2025-08-10,3.715,15.35,
SEN_235,B055,2025-08-11,3.7507,16.74,
SEN_235,B055,2025-08-12,3.6947,21.21,
SEN_235,B055,2025-08-13,3.7152,21.86,
SEN_235,B055,2025-08-14,3.7242,21.3,
SEN_235,B055,2025-08-15,3.7145,13.65,
SEN_235,B055,2025-08-16,3.7399,17.79,
SEN_235,B055,2025-08-17,3.7132,15.18,
SEN_235,B055,2025-08-18,3.7402,14.32,
SEN_235,B055,2025-08-19,3.6842,19.71,
SEN_235,B055,2025-08-20,3.7279,22.32,
SEN_235,B055,2025-08-21,3.6864,19.21,
SEN_235,B055,2025-08-22,3.6681,14.49,
SEN_235,B055,2025-08-23,3.7088,14.11,
SEN_235,B055,2025-08-24,3.6618,21.53,
SEN_235,B055,2025-08-25,3.6755,21.65,
SEN_235,B055,2025-08-26,3.6888,16.17,
SEN_235,B055,2025-08-27,3.6409,17.7,
SEN_235,B055,2025-08-28,3.6473,16.84,
SEN_235,B055,2025-08-29,3.6602,12.66,
SEN_235,B055,2025-08-30,3.6436,17.63,
SEN_235,B055,2025-08-31,3.6705,18.11,
SEN_235,B055,2025-09-01,3.6627,15.04,
SEN_235,B055,2025-09-02,3.6808,15.1,
SEN_235,B055,2025-09-03,3.6977,8.27,
SEN_235,B055,2025-09-04,3.6546,16.66,
SEN_235,B055,2025-09-05,3.6755,10.05,
SEN_235,B055,2025-09-06,3.6349,10.88,
SEN_235,B055,2025-09-07,3.6784,11.92,
SEN_235,B055,2025-09-08,3.6896,17.38,
SEN_235,B055,2025-09-09,3.6469,12.25,
SEN_235,B055,2025-09-10,3.6352,12.52,
SEN_235,B055,2025-09-11,3.6373,10.96,
SEN_235,B055,2025-09-12,3.6267,18.63,
SEN_235,B055,2025-09-13,3.6539,13.65,
SEN_235,B055,2025-09-14,3.6457,19.36,
SEN_235,B055,2025-09-15,3.618,12.16,
SEN_235,B055,2025-09-16,3.6353,10.32,
SEN_235,B055,2025-09-17,3.6322,12.08,
SEN_235,B055,2025-09-18,3.6182,14.74,
SEN_235,B055,2025-09-19,3.65,14.13,
SEN_235,B055,2025-09-20,3.6307,7.52,
SEN_235,B055,2025-09-21,3.6335,17.31,
SEN_235,B055,2025-09-22,3.6352,11.12,
SEN_235,B055,2025-09-23,3.6385,11.43,
SEN_235,B055,2025-09-24,3.6569,14.41,
SEN_235,B055,2025-09-25,3.6256,12.69,
SEN_235,B055,2025-09-26,3.6167,11.98,
SEN_235,B055,2025-09-27,3.639,10.45,
SEN_235,B055,2025-09-28,3.6111,13.71,
SEN_235,B055,2025-09-29,3.639,15.73,
SEN_235,B055,2025-09-30,3.5894,19.82,
SEN_235,B055,2025-10-01,3.6233,9.1,
SEN_235,B055,2025-10-02,3.5893,6.74,
SEN_235,B055,2025-10-03,3.5818,10.53,
SEN_235,B055,2025-10-04,3.584,8.24,
SEN_235,B055,2025-10-05,3.5649,7.15,
SEN_235,B055,2025-10-06,3.5576,3.9,
SEN_235,B055,2025-10-07,3.5629,15.01,
SEN_235,B055,2025-10-08,3.5745,9.65,
SEN_235,B055,2025-10-09,3.5928,-0.13,
SEN_235,B055,2025-10-10,3.5699,14.74,
SEN_235,B055,2025-10-11,3.6228,12.53,
SEN_235,B055,2025-10-12,3.5468,3.78,
SEN_236,B056,2025-06-26,4.0401,17.48,
SEN_236,B056,2025-06-27,4.0248,14.03,
SEN_236,B056,2025-06-28,4.0329,15.45,
SEN_236,B056,2025-06-29,4.0193,20.92,
SEN_236,B056,2025-06-30,4.0364,15.71,
SEN_236,B056,2025-07-01,4.0527,15.03,
SEN_236,B056,2025-07-02,4.0265,15.5,
SEN_236,B056,2025-07-03,4.0136,17.21,
SEN_236,B056,2025-07-04,4.0152,24.0,
SEN_236,B056,2025-07-05,3.9879,15.9,
SEN_236,B056,2025-07-06,4.0119,21.79,
SEN_236,B056,2025-07-07,4.0215,16.48,
SEN_236,B056,2025-07-08,3.9784,15.53,
SEN_236,B056,2025-07-09,3.9865,17.56,
SEN_236,B056,2025-07-10,3.9787,12.72,
SEN_236,B056,2025-07-11,3.9778,19.68,
SEN_236,B056,2025-07-12,3.9615,17.88,
SEN_236,B056,2025-07-13,3.9884,18.84,
SEN_236,B056,2025-07-14,3.9686,22.21,
SEN_236,B056,2025-07-15,3.9843,17.22,
SEN_236,B056,2025-07-16,3.9807,17.54,
SEN_236,B056,2025-07-17,3.9433,20.19,
SEN_236,B056,2025-07-18,3.9496,14.65,
SEN_236,B056,2025-07-19,3.9949,12.83,
SEN_236,B056,2025-07-20,3.9774,14.17,
SEN_236,B056,2025-07-21,3.9724,14.91,
SEN_236,B056,2025-07-22,3.9127,21.55,
SEN_236,B056,2025-07-23,3.9781,17.67,
SEN_236,B056,2025-07-24,3.9585,18.31,
SEN_236,B056,2025-07-25,3.9548,18.78,
SEN_236,B056,2025-07-26,3.9299,21.8,
SEN_236,B056,2025-07-27,3.9239,18.01,
SEN_236,B056,2025-07-28,3.9408,14.29,
SEN_236,B056,2025-07-29,3.9485,18.24,
SEN_236,B056,2025-07-30,3.9091,23.84,
SEN_236,B056,2025-07-31,3.9041,16.76,
SEN_236,B056,2025-08-01,3.8855,22.35,
SEN_236,B056,2025-08-02,3.8799,19.03,
SEN_236,B056,2025-08-03,3.9207,22.42,
SEN_236,B056,2025-08-04,3.9388,16.11,
SEN_236,B056,2025-08-05,3.9018,15.61,
SEN_236,B056,2025-08-06,3.9085,11.39,
SEN_236,B056,2025-08-07,3.888,16.94,
SEN_236,B056,2025-08-08,3.8671,15.11,
SEN_236,B056,2025-08-09,3.9115,16.36,
SEN_236,B056,2025-08-10,3.8649,19.23,
SEN_236,B056,2025-08-11,3.9182,11.33,
SEN_236,B056,2025-08-12,3.8982,10.58,
SEN_236,B056,2025-08-13,3.8682,19.48,
SEN_236,B056,2025-08-14,3.8841,16.28,
SEN_236,B056,2025-08-15,3.8874,21.28,
SEN_236,B056,2025-08-16,3.8318,21.34,
SEN_236,B056,2025-08-17,3.846,15.96,
SEN_236,B056,2025-08-18,3.8609,18.17,
SEN_236,B056,2025-08-19,3.8513,21.21,
SEN_236,B056,2025-08-20,3.8415,20.35,
SEN_236,B056,2025-08-21,3.8325,24.18,
SEN_236,B056,2025-08-22,3.8472,16.04,
SEN_236,B056,2025-08-23,3.823,21.48,
SEN_236,B056,2025-08-24,3.8279,17.13,
SEN_236,B056,2025-08-25,3.8208,14.92,
SEN_236,B056,2025-08-26,3.8551,15.96,
SEN_236,B056,2025-08-27,3.815,18.51,
SEN_236,B056,2025-08-28,3.8581,23.62,
SEN_236,B056,2025-08-29,3.8095,23.18,
SEN_236,B056,2025-08-30,3.858,21.11,
SEN_236,B056,2025-08-31,3.8074,16.83,
SEN_236,B056,2025-09-01,3.8128,11.7,
SEN_236,B056,2025-09-02,3.8064,18.48,
SEN_236,B056,2025-09-03,3.7998,11.32,
SEN_236,B056,2025-09-04,3.7418,16.56,
SEN_236,B056,2025-09-05,3.7905,14.17,
SEN_236,B056,2025-09-06,3.7566,11.05,
SEN_236,B056,2025-09-07,3.7825,14.85,
SEN_236,B056,2025-09-08,3.7625,14.37,
SEN_236,B056,2025-09-09,3.7573,7.3,
SEN_236,B056,2025-09-10,3.7422,12.33,
SEN_236,B056,2025-09-11,3.8085,13.43,
SEN_236,B056,2025-09-12,3.7577,5.52,
SEN_236,B056,2025-09-13,3.7647,12.48,
SEN_236,B056,2025-09-14,3.7567,16.93,
SEN_236,B056,2025-09-15,3.7546,12.12,
SEN_236,B056,2025-09-16,3.7916,14.44,
SEN_236,B056,2025-09-17,3.786,13.01,
SEN_236,B056,2025-09-18,3.7269,13.28,
SEN_236,B056,2025-09-19,3.7484,16.34,
SEN_236,B056,2025-09-20,3.7621,17.29,
SEN_236,B056,2025-09-21,3.727,15.8,
SEN_236,B056,2025-09-22,3.7382,10.12,
SEN_236,B056,2025-09-23,3.7141,8.93,
SEN_236,B056,2025-09-24,3.708,10.75,
SEN_236,B056,2025-09-25,3.7297,12.67,
SEN_236,B056,2025-09-26,3.701,11.42,
SEN_236,B056,2025-09-27,3.7273,10.51,
SEN_236,B056,2025-09-28,3.7215,12.25,
SEN_236,B056,2025-09-29,3.7245,10.31,
SEN_236,B056,2025-09-30,3.6868,15.34,
SEN_236,B056,2025-10-01,3.6765,5.62,
SEN_236,B056,2025-10-02,3.7509,9.46,
SEN_236,B056,2025-10-03,3.7003,9.71,
SEN_236,B056,2025-10-04,3.7114,7.47,
SEN_236,B056,2025-10-05,3.6978,3.2,
SEN_236,B056,2025-10-06,3.689,6.92,
SEN_236,B056,2025-10-07,3.692,5.72,
SEN_236,B056,2025-10-08,3.672,3.97,
SEN_236,B056,2025-10-09,3.6829,7.82,
SEN_236,B056,2025-10-10,3.7,7.04,
SEN_236,B056,2025-10-11,3.6731,6.68,
SEN_236,B056,2025-10-12,3.7095,8.95,
SEN_236,B056,2025-10-13,3.68,5.58,
SEN_236,B056,2025-10-14,3.6488,6.22,
SEN_236,B056,2025-10-15,3.6767,6.92,
SEN_236,B056,2025-10-16,3.6837,4.49,
SEN_236,B056,2025-10-17,3.6493,5.82,
SEN_236,B056,2025-10-18,3.6603,9.24,
SEN_236,B056,2025-10-19,3.6256,4.8,
SEN_236,B056,2025-10-20,3.6521,12.14,
SEN_236,B056,2025-10-21,3.6356,12.62,
SEN_236,B056,2025-10-22,3.6175,8.0,
SEN_236,B056,2025-10-23,3.6304,3.98,
SEN_236,B056,2025-10-24,3.6405,11.99,
SEN_236,B056,2025-10-25,3.6732,10.26,
SEN_236,B056,2025-10-26,3.6476,9.85,
SEN_236,B056,2025-10-27,3.6553,7.4,
SEN_236,B056,2025-10-28,3.6459,8.09,
SEN_236,B056,2025-10-29,3.6339,6.04,
SEN_236,B056,2025-10-30,3.6104,8.29,
SEN_236,B056,2025-10-31,3.6201,2.78,
SEN_236,B056,2025-11-01,3.5905,3.36,
SEN_236,B056,2025-11-02,3.6133,2.45,
SEN_236,B056,2025-11-03,3.6104,5.34,
SEN_236,B056,2025-11-04,3.5981,4.11,
SEN_236,B056,2025-11-05,3.5952,1.07,
SEN_236,B056,2025-11-06,3.59,0.65,
SEN_236,B056,2025-11-07,3.6025,3.56,
SEN_236,B056,2025-11-08,3.5947,3.34,
SEN_236,B056,2025-11-09,3.6116,5.97,
SEN_236,B056,2025-11-10,3.6133,2.46,
SEN_236,B056,2025-11-11,3.5821,6.27,
SEN_236,B056,2025-11-12,3.5688,0.17,
SEN_236,B056,2025-11-13,3.5666,2.26,
SEN_236,B056,2025-11-14,3.549,-0.93,
SEN_236,B056,2025-11-15,3.5549,0.73,
SEN_236,B056,2025-11-16,3.5802,-3.68,
SEN_236,B056,2025-11-17,3.5722,5.11,
SEN_236,B056,2025-11-18,3.5534,-4.31,
SEN_236,B056,2025-11-19,3.579,3.36,
SEN_236,B056,2025-11-20,3.5512,8.52,
SEN_236,B056,2025-11-21,3.5576,2.47,
SEN_236,B056,2025-11-22,3.5294,0.24,
SEN_236,B056,2025-11-23,3.5553,4.65,
SEN_236,B056,2025-11-24,3.5072,1.4,
SEN_236,B056,2025-11-25,3.534,-4.41,
SEN_236,B056,2025-11-26,3.5275,1.88,
SEN_236,B056,2025-11-27,3.5336,4.7,
SEN_236,B056,2025-11-28,3.5662,-3.93,
SEN_236,B056,2025-11-29,3.5122,-5.54,
SEN_236,B056,2025-11-30,3.5298,-1.0,
SEN_236,B056,2025-12-01,3.4581,-6.86,
SEN_236,B056,2025-12-02,3.4558,-3.94,
SEN_236,B056,2025-12-03,3.4339,-10.18,
SEN_236,B056,2025-12-04,3.4118,-0.9,
SEN_236,B056,2025-12-05,3.4365,-2.07,
SEN_236,B056,2025-12-06,3.4203,-2.25,
SEN_236,B056,2025-12-07,3.4311,-0.81,
SEN_236,B056,2025-12-08,3.4091,-2.13,
SEN_236,B056,2025-12-09,3.4268,-5.95,
SEN_236,B056,2025-12-10,3.4426,-5.12,
SEN_236,B056,2025-12-11,3.3962,3.11,
SEN_236,B056,2025-12-12,3.4158,-5.47,
SEN_236,B056,2025-12-13,3.4029,-2.09,
SEN_236,B056,2025-12-14,3.4142,-1.27,
SEN_236,B056,2025-12-15,3.3796,-5.32,
SEN_236,B056,2025-12-16,3.3595,-8.6,
SEN_236,B056,2025-12-17,3.3831,-5.86,
SEN_236,B056,2025-12-18,3.3987,-0.6,
SEN_236,B056,2025-12-19,3.3791,-1.59,
SEN_236,B056,2025-12-20,3.3558,3.7,
SEN_236,B056,2025-12-21,3.3831,-3.75,
SEN_236,B056,2025-12-22,3.3668,-6.25,
SEN_236,B056,2025-12-23,3.3627,-7.33,
SEN_236,B056,2025-12-24,3.3694,1.43,
SEN_236,B056,2025-12-25,3.3911,2.79,
SEN_236,B056,2025-12-26,3.3363,-7.43,
SEN_236,B056,2025-12-27,3.354,1.3,
SEN_236,B056,2025-12-28,3.3716,-7.42,
SEN_236,B056,2025-12-29,3.379,1.62,
SEN_236,B056,2025-12-30,3.3696,-1.5,
SEN_236,B056,2025-12-31,3.3232,-1.43,
SEN_236,B056,2026-01-01,3.3348,-1.65,
SEN_236,B056,2026-01-02,3.3289,0.56,
SEN_236,B056,2026-01-03,3.3107,-5.7,
